,A,"I(X,A)",a,a_count,"I(X,Y|A=a)",Y,"I(X,A|Y=y)","I(X,Y)",bins
34,gender,0.3815201803906451,Male,31004.0,0.9810913131225506,14,0.37322491715470446,0.9785418739659107,"4,4,4,20"
35,gender,0.3815201803906451,Male,31004.0,0.9810913131225506,15,0.40205316870649455,0.9785418739659107,"4,4,4,20"
36,gender,0.3815201803906451,Male,31004.0,0.9810913131225506,16,0.3957257383292073,0.9785418739659107,"4,4,4,20"
37,gender,0.3815201803906451,Male,31004.0,0.9810913131225506,17,0.41659158063006485,0.9785418739659107,"4,4,4,20"
38,gender,0.3815201803906451,Male,31004.0,0.9810913131225506,18,0.34431788950198383,0.9785418739659107,"4,4,4,20"
39,gender,0.3815201803906451,Male,31004.0,0.9810913131225506,19,0.3592725163379089,0.9785418739659107,"4,4,4,20"
40,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,0,0.2915975919256261,0.9785418739659107,"4,4,4,20"
41,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,1,0.29627258110380916,0.9785418739659107,"4,4,4,20"
42,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,2,0.30480766389913205,0.9785418739659107,"4,4,4,20"
43,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,3,0.28868053626593154,0.9785418739659107,"4,4,4,20"
44,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,4,0.3079209070903257,0.9785418739659107,"4,4,4,20"
45,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,5,0.2796712907131884,0.9785418739659107,"4,4,4,20"
46,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,6,0.2722433249953118,0.9785418739659107,"4,4,4,20"
47,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,7,0.2727117269429038,0.9785418739659107,"4,4,4,20"
