,A,"I(X,A)",a,a_count,"I(X,Y|A=a)",Y,"I(X,A|Y=y)","I(X,Y)",bins
0,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,0,0.3474810423734646,1.0394299014009318,"6,6,6,20"
1,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,1,0.3872325158708843,1.0394299014009318,"6,6,6,20"
2,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,2,0.3937127253992938,1.0394299014009318,"6,6,6,20"
3,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,3,0.4322940344121433,1.0394299014009318,"6,6,6,20"
4,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,4,0.4604283077552812,1.0394299014009318,"6,6,6,20"
5,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,5,0.44881599256510535,1.0394299014009318,"6,6,6,20"
6,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,6,0.4358238654672627,1.0394299014009318,"6,6,6,20"
7,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,7,0.45130449777324,1.0394299014009318,"6,6,6,20"
8,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,8,0.44594896412950447,1.0394299014009318,"6,6,6,20"
9,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,9,0.4146411961990759,1.0394299014009318,"6,6,6,20"
10,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,10,0.4241322434892588,1.0394299014009318,"6,6,6,20"
11,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,11,0.3956757117370467,1.0394299014009318,"6,6,6,20"
12,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,12,0.4200475334794597,1.0394299014009318,"6,6,6,20"
13,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,13,0.3786632090401171,1.0394299014009318,"6,6,6,20"
14,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,14,0.37322491715470435,1.0394299014009318,"6,6,6,20"
15,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,15,0.40205316870649443,1.0394299014009318,"6,6,6,20"
16,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,16,0.39656562299014575,1.0394299014009318,"6,6,6,20"
17,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,17,0.41659158063006463,1.0394299014009318,"6,6,6,20"
18,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,18,0.34431788950198383,1.0394299014009318,"6,6,6,20"
19,gender,0.3882280078288917,Female,14845.0,1.1113746387598578,19,0.35996590970183506,1.0394299014009318,"6,6,6,20"
20,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,0,0.3474810423734646,1.0394299014009318,"6,6,6,20"
21,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,1,0.3872325158708843,1.0394299014009318,"6,6,6,20"
22,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,2,0.3937127253992938,1.0394299014009318,"6,6,6,20"
23,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,3,0.4322940344121433,1.0394299014009318,"6,6,6,20"
24,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,4,0.4604283077552812,1.0394299014009318,"6,6,6,20"
25,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,5,0.44881599256510535,1.0394299014009318,"6,6,6,20"
26,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,6,0.4358238654672627,1.0394299014009318,"6,6,6,20"
27,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,7,0.45130449777324,1.0394299014009318,"6,6,6,20"
28,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,8,0.44594896412950447,1.0394299014009318,"6,6,6,20"
29,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,9,0.4146411961990759,1.0394299014009318,"6,6,6,20"
30,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,10,0.4241322434892588,1.0394299014009318,"6,6,6,20"
31,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,11,0.3956757117370467,1.0394299014009318,"6,6,6,20"
32,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,12,0.4200475334794597,1.0394299014009318,"6,6,6,20"
33,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,13,0.3786632090401171,1.0394299014009318,"6,6,6,20"
34,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,14,0.37322491715470435,1.0394299014009318,"6,6,6,20"
35,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,15,0.40205316870649443,1.0394299014009318,"6,6,6,20"
36,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,16,0.39656562299014575,1.0394299014009318,"6,6,6,20"
37,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,17,0.41659158063006463,1.0394299014009318,"6,6,6,20"
38,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,18,0.34431788950198383,1.0394299014009318,"6,6,6,20"
39,gender,0.3882280078288917,Male,31004.0,1.0384044790774656,19,0.35996590970183506,1.0394299014009318,"6,6,6,20"
40,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,0,0.31743924185144956,1.0394299014009318,"6,6,6,20"
41,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,1,0.32030288819911173,1.0394299014009318,"6,6,6,20"
42,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,2,0.3200733019850942,1.0394299014009318,"6,6,6,20"
43,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,3,0.3008508556322568,1.0394299014009318,"6,6,6,20"
44,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,4,0.3176260665952445,1.0394299014009318,"6,6,6,20"
45,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,5,0.2869727212749291,1.0394299014009318,"6,6,6,20"
46,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,6,0.2785508211689507,1.0394299014009318,"6,6,6,20"
47,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,7,0.2771553713487142,1.0394299014009318,"6,6,6,20"
48,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,8,0.2680272982017683,1.0394299014009318,"6,6,6,20"
49,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,9,0.23380930769300265,1.0394299014009318,"6,6,6,20"
50,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,10,0.23923695214221982,1.0394299014009318,"6,6,6,20"
51,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,11,0.24251192249313483,1.0394299014009318,"6,6,6,20"
52,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,12,0.29637077220462227,1.0394299014009318,"6,6,6,20"
53,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,13,0.26138669460114805,1.0394299014009318,"6,6,6,20"
54,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,14,0.25445031230099246,1.0394299014009318,"6,6,6,20"
55,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,15,0.29250311764340836,1.0394299014009318,"6,6,6,20"
56,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,16,0.3030242112662812,1.0394299014009318,"6,6,6,20"
57,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,17,0.30370191120976375,1.0394299014009318,"6,6,6,20"
58,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,18,0.35072463714073565,1.0394299014009318,"6,6,6,20"
59,race,0.16111759145783341,Amer-Indian-Eskimo,436.0,2.2170594187743413,19,0.21691469800468752,1.0394299014009318,"6,6,6,20"
60,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,0,0.31743924185144956,1.0394299014009318,"6,6,6,20"
61,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,1,0.32030288819911173,1.0394299014009318,"6,6,6,20"
62,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,2,0.3200733019850942,1.0394299014009318,"6,6,6,20"
63,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,3,0.3008508556322568,1.0394299014009318,"6,6,6,20"
64,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,4,0.3176260665952445,1.0394299014009318,"6,6,6,20"
65,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,5,0.2869727212749291,1.0394299014009318,"6,6,6,20"
66,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,6,0.2785508211689507,1.0394299014009318,"6,6,6,20"
67,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,7,0.2771553713487142,1.0394299014009318,"6,6,6,20"
68,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,8,0.2680272982017683,1.0394299014009318,"6,6,6,20"
69,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,9,0.23380930769300265,1.0394299014009318,"6,6,6,20"
70,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,10,0.23923695214221982,1.0394299014009318,"6,6,6,20"
71,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,11,0.24251192249313483,1.0394299014009318,"6,6,6,20"
72,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,12,0.29637077220462227,1.0394299014009318,"6,6,6,20"
73,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,13,0.26138669460114805,1.0394299014009318,"6,6,6,20"
74,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,14,0.25445031230099246,1.0394299014009318,"6,6,6,20"
75,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,15,0.29250311764340836,1.0394299014009318,"6,6,6,20"
76,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,16,0.3030242112662812,1.0394299014009318,"6,6,6,20"
77,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,17,0.30370191120976375,1.0394299014009318,"6,6,6,20"
78,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,18,0.35072463714073565,1.0394299014009318,"6,6,6,20"
79,race,0.16111759145783341,Asian-Pac-Islander,1303.0,2.148116295366266,19,0.21691469800468752,1.0394299014009318,"6,6,6,20"
80,race,0.16111759145783341,Black,4236.0,1.5556521308470583,0,0.31743924185144956,1.0394299014009318,"6,6,6,20"
81,race,0.16111759145783341,Black,4236.0,1.5556521308470583,1,0.32030288819911173,1.0394299014009318,"6,6,6,20"
82,race,0.16111759145783341,Black,4236.0,1.5556521308470583,2,0.3200733019850942,1.0394299014009318,"6,6,6,20"
83,race,0.16111759145783341,Black,4236.0,1.5556521308470583,3,0.3008508556322568,1.0394299014009318,"6,6,6,20"
84,race,0.16111759145783341,Black,4236.0,1.5556521308470583,4,0.3176260665952445,1.0394299014009318,"6,6,6,20"
85,race,0.16111759145783341,Black,4236.0,1.5556521308470583,5,0.2869727212749291,1.0394299014009318,"6,6,6,20"
86,race,0.16111759145783341,Black,4236.0,1.5556521308470583,6,0.2785508211689507,1.0394299014009318,"6,6,6,20"
87,race,0.16111759145783341,Black,4236.0,1.5556521308470583,7,0.2771553713487142,1.0394299014009318,"6,6,6,20"
88,race,0.16111759145783341,Black,4236.0,1.5556521308470583,8,0.2680272982017683,1.0394299014009318,"6,6,6,20"
89,race,0.16111759145783341,Black,4236.0,1.5556521308470583,9,0.23380930769300265,1.0394299014009318,"6,6,6,20"
90,race,0.16111759145783341,Black,4236.0,1.5556521308470583,10,0.23923695214221982,1.0394299014009318,"6,6,6,20"
91,race,0.16111759145783341,Black,4236.0,1.5556521308470583,11,0.24251192249313483,1.0394299014009318,"6,6,6,20"
92,race,0.16111759145783341,Black,4236.0,1.5556521308470583,12,0.29637077220462227,1.0394299014009318,"6,6,6,20"
93,race,0.16111759145783341,Black,4236.0,1.5556521308470583,13,0.26138669460114805,1.0394299014009318,"6,6,6,20"
94,race,0.16111759145783341,Black,4236.0,1.5556521308470583,14,0.25445031230099246,1.0394299014009318,"6,6,6,20"
95,race,0.16111759145783341,Black,4236.0,1.5556521308470583,15,0.29250311764340836,1.0394299014009318,"6,6,6,20"
96,race,0.16111759145783341,Black,4236.0,1.5556521308470583,16,0.3030242112662812,1.0394299014009318,"6,6,6,20"
97,race,0.16111759145783341,Black,4236.0,1.5556521308470583,17,0.30370191120976375,1.0394299014009318,"6,6,6,20"
98,race,0.16111759145783341,Black,4236.0,1.5556521308470583,18,0.35072463714073565,1.0394299014009318,"6,6,6,20"
99,race,0.16111759145783341,Black,4236.0,1.5556521308470583,19,0.21691469800468752,1.0394299014009318,"6,6,6,20"
100,race,0.16111759145783341,Other,353.0,2.2467838500588453,0,0.31743924185144956,1.0394299014009318,"6,6,6,20"
101,race,0.16111759145783341,Other,353.0,2.2467838500588453,1,0.32030288819911173,1.0394299014009318,"6,6,6,20"
102,race,0.16111759145783341,Other,353.0,2.2467838500588453,2,0.3200733019850942,1.0394299014009318,"6,6,6,20"
103,race,0.16111759145783341,Other,353.0,2.2467838500588453,3,0.3008508556322568,1.0394299014009318,"6,6,6,20"
104,race,0.16111759145783341,Other,353.0,2.2467838500588453,4,0.3176260665952445,1.0394299014009318,"6,6,6,20"
105,race,0.16111759145783341,Other,353.0,2.2467838500588453,5,0.2869727212749291,1.0394299014009318,"6,6,6,20"
106,race,0.16111759145783341,Other,353.0,2.2467838500588453,6,0.2785508211689507,1.0394299014009318,"6,6,6,20"
107,race,0.16111759145783341,Other,353.0,2.2467838500588453,7,0.2771553713487142,1.0394299014009318,"6,6,6,20"
108,race,0.16111759145783341,Other,353.0,2.2467838500588453,8,0.2680272982017683,1.0394299014009318,"6,6,6,20"
109,race,0.16111759145783341,Other,353.0,2.2467838500588453,9,0.23380930769300265,1.0394299014009318,"6,6,6,20"
110,race,0.16111759145783341,Other,353.0,2.2467838500588453,10,0.23923695214221982,1.0394299014009318,"6,6,6,20"
111,race,0.16111759145783341,Other,353.0,2.2467838500588453,11,0.24251192249313483,1.0394299014009318,"6,6,6,20"
112,race,0.16111759145783341,Other,353.0,2.2467838500588453,12,0.29637077220462227,1.0394299014009318,"6,6,6,20"
113,race,0.16111759145783341,Other,353.0,2.2467838500588453,13,0.26138669460114805,1.0394299014009318,"6,6,6,20"
114,race,0.16111759145783341,Other,353.0,2.2467838500588453,14,0.25445031230099246,1.0394299014009318,"6,6,6,20"
115,race,0.16111759145783341,Other,353.0,2.2467838500588453,15,0.29250311764340836,1.0394299014009318,"6,6,6,20"
116,race,0.16111759145783341,Other,353.0,2.2467838500588453,16,0.3030242112662812,1.0394299014009318,"6,6,6,20"
117,race,0.16111759145783341,Other,353.0,2.2467838500588453,17,0.30370191120976375,1.0394299014009318,"6,6,6,20"
118,race,0.16111759145783341,Other,353.0,2.2467838500588453,18,0.35072463714073565,1.0394299014009318,"6,6,6,20"
119,race,0.16111759145783341,Other,353.0,2.2467838500588453,19,0.21691469800468752,1.0394299014009318,"6,6,6,20"
120,race,0.16111759145783341,White,39521.0,1.0717861347208035,0,0.31743924185144956,1.0394299014009318,"6,6,6,20"
121,race,0.16111759145783341,White,39521.0,1.0717861347208035,1,0.32030288819911173,1.0394299014009318,"6,6,6,20"
122,race,0.16111759145783341,White,39521.0,1.0717861347208035,2,0.3200733019850942,1.0394299014009318,"6,6,6,20"
123,race,0.16111759145783341,White,39521.0,1.0717861347208035,3,0.3008508556322568,1.0394299014009318,"6,6,6,20"
124,race,0.16111759145783341,White,39521.0,1.0717861347208035,4,0.3176260665952445,1.0394299014009318,"6,6,6,20"
125,race,0.16111759145783341,White,39521.0,1.0717861347208035,5,0.2869727212749291,1.0394299014009318,"6,6,6,20"
126,race,0.16111759145783341,White,39521.0,1.0717861347208035,6,0.2785508211689507,1.0394299014009318,"6,6,6,20"
127,race,0.16111759145783341,White,39521.0,1.0717861347208035,7,0.2771553713487142,1.0394299014009318,"6,6,6,20"
128,race,0.16111759145783341,White,39521.0,1.0717861347208035,8,0.2680272982017683,1.0394299014009318,"6,6,6,20"
129,race,0.16111759145783341,White,39521.0,1.0717861347208035,9,0.23380930769300265,1.0394299014009318,"6,6,6,20"
130,race,0.16111759145783341,White,39521.0,1.0717861347208035,10,0.23923695214221982,1.0394299014009318,"6,6,6,20"
131,race,0.16111759145783341,White,39521.0,1.0717861347208035,11,0.24251192249313483,1.0394299014009318,"6,6,6,20"
132,race,0.16111759145783341,White,39521.0,1.0717861347208035,12,0.29637077220462227,1.0394299014009318,"6,6,6,20"
133,race,0.16111759145783341,White,39521.0,1.0717861347208035,13,0.26138669460114805,1.0394299014009318,"6,6,6,20"
134,race,0.16111759145783341,White,39521.0,1.0717861347208035,14,0.25445031230099246,1.0394299014009318,"6,6,6,20"
135,race,0.16111759145783341,White,39521.0,1.0717861347208035,15,0.29250311764340836,1.0394299014009318,"6,6,6,20"
136,race,0.16111759145783341,White,39521.0,1.0717861347208035,16,0.3030242112662812,1.0394299014009318,"6,6,6,20"
137,race,0.16111759145783341,White,39521.0,1.0717861347208035,17,0.30370191120976375,1.0394299014009318,"6,6,6,20"
138,race,0.16111759145783341,White,39521.0,1.0717861347208035,18,0.35072463714073565,1.0394299014009318,"6,6,6,20"
139,race,0.16111759145783341,White,39521.0,1.0717861347208035,19,0.21691469800468752,1.0394299014009318,"6,6,6,20"
140,age_bins,0.3845860394732793,1 to 20,3059.0,0.5521805176885188,0,0.7070992053929761,1.0394299014009318,"6,6,6,20"
141,age_bins,0.3845860394732793,1 to 20,3059.0,0.5521805176885188,1,0.6496516058625208,1.0394299014009318,"6,6,6,20"
